കോഴിക്കോട് നടന്ന 'ഇന്ത്യന്‍ ചിന്തകളുടെ ആഗോളവല്‍ക്കരണം' രാജ്യാന്തര കോണ്‍ക്ലേവിനെ പ്രധാനമന്ത്രി വിഡിയോ കോഫറന്‍സിങ്ങിലൂടെ അഭിസംബോധന ചെയ്തു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599649,Posted on: 16 Jan 2020
ബജറ്റിന് മുന്നോടിയായിവിവിധവിഭാഗങ്ങളുമായുള്ളചര്‍ച്ചയില്‍ പ്രധാനമന്ത്രി ആധ്യക്ഷംവഹിച്ചു ; അഞ്ച് ട്രില്ല്യണ്‍ ഡോളര്‍ സമ്പദ്ഘടന കൈവരിക്കുന്നതിന് സവിശേഷ ശ്രദ്ധയോടെയുള്ള ശ്രമത്തിന് ആഹ്വാനം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598950,Posted on: 09 Jan 2020
2020 - ലെ കേന്ദ്ര ബജറ്റിലേക്കുള്ളആശയങ്ങളും നിര്‍ദ്ദേശങ്ങളും പ്രധാനമന്ത്രി ക്ഷണിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598949,Posted on: 09 Jan 2020
അമേരിക്കന്‍ പ്രസിഡന്റ്‌ഡൊണാള്‍ഡ് ട്രംപുമായി പ്രധാനമന്ത്രി സംസാരിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598685,Posted on: 07 Jan 2020
സിംഗപ്പൂര്‍ മന്ത്രി തര്‍മ്മന്‍ ഷണ്‍മുഖരത്‌നം പ്രധാനമന്ത്രിയെ സന്ദര്‍ശിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598595,Posted on: 06 Jan 2020
"പ്രധാനമന്ത്രി ശ്രീ സിദ്ധഗംഗാ മഠം സന്ദര്‍ശിച്ചു, ശ്രീ ശ്രീ ശിവകുമാര സ്വാമിജിയുടെ സ്മാരക മ്യൂസിയത്തിന് തറക്കല്ലിട്ടു",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598353,Posted on: 02 Jan 2020
ഗുരു ഗോബിന്ദ് സിംഗ് ജിയുടെ പ്രകാശ് പര്‍വ്വ് വേളയില്‍ പ്രധാനമന്ത്രിയുടെ ആശംസ,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598352,Posted on: 02 Jan 2020
ഇന്ത്യയുടെആദ്യചീഫ്ഓഫ് ഡിഫന്‍സ് സ്റ്റാഫായിചുമതലയേറ്റ ജനറല്‍ ബിപിന്റാവത്തിനെ പ്രധാനമന്ത്രി അനുമോദിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598191,Posted on: 01 Jan 2020
പ്രധാനമന്ത്രിയുടെ പുതുവത്സരആശംസ,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598190,Posted on: 01 Jan 2020
"പോര്‍ട്ട് ട്രസ്റ്റുകളുടേയും, ഡോക്ക് ലേബര്‍ ബോര്‍ഡിലേയും ജീവനക്കാര്‍ക്കും തൊഴിലാളികള്‍ക്കുമുള്ള ഉല്പാദനക്ഷമതയ്ക്കനുസരിച്ചുള്ള റിവാര്‍ഡ് തുടരുന്നതിന് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601001,Posted on: 29 Jan 2020
2019 - ലെ നാഷണല്‍ കമ്മീഷന്‍ ഫോര്‍ ഹോമിയോപ്പതി ബില്ലിലെഔദ്യോഗിക ഭേദഗതികള്‍ കേന്ദ്ര മന്ത്രിസഭ അംഗീകരിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600992,Posted on: 29 Jan 2020
2019-ലെ നാഷണല്‍ കമ്മീഷന്‍ ഫോര്‍ ഇന്ത്യന്‍ സിസ്റ്റം ഓഫ് മെഡിസിന്‍ ബില്ലിലെഔദ്യോഗിക ഭേദഗതി നിര്‍ദ്ദേശങ്ങള്‍ കേന്ദ്രമന്ത്രി സഭ അംഗീകരിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600995,Posted on: 29 Jan 2020
മെഡിക്കല്‍ ടെര്‍മിനേഷന്‍ ഓഫ് പ്രഗ്നനന്‍സി (ഭേദഗതി) ബില്‍ 2020-ന് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600998,Posted on: 29 Jan 2020
"ടൂണീസ്യ, പാപ്വ ന്യൂഗുനിയ തെരഞ്ഞെടുപ്പു കമ്മീഷനുകളുമായി സഹകരണത്തിനുള്ള ധാരണാ പത്രത്തിന് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600216,Posted on: 22 Jan 2020
നാവികര്‍ക്ക് ഉഭയകകക്ഷി അംഗീകാര സര്‍ട്ടിഫിക്കറ്റ് സംബന്ധിച്ച ധാരണാപത്രത്തിന് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600217,Posted on: 22 Jan 2020
ക്രിമിനല്‍ വിഷയങ്ങളില്‍ പരസ്പര നിയമ സഹായം : ഇന്ത്യാ-ബ്രസീല്‍ കരാറിന് മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600218,Posted on: 22 Jan 2020
കേന്ദ്ര പട്ടികയിലുള്ള മറ്റ് പിന്നാക്ക വിഭാഗങ്ങളെ ഉപവര്‍ഗ്ഗീകരിക്കുന്നതിന് രൂപീകരിച്ച കമ്മിഷന്റെ കാലാവധി നീട്ടുന്നത് മന്ത്രിസഭ അംഗീകരിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600229,Posted on: 22 Jan 2020
"എണ്ണ, പ്രകൃതി വാതക മേഖലകളില്‍ സഹകരിക്കുന്നതിന് ബ്രസീലുമായി ധാരണാപത്രം ഒപ്പുവെക്കുന്നതിന് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600219,Posted on: 22 Jan 2020
പുതിയ എന്‍.ഐ.റ്റി.കള്‍ക്ക് സ്ഥിരം ക്യാമ്പസുകള്‍ നിര്‍മ്മിക്കുന്നതിനുള്ള പുതുക്കിയ മതിപ്പ് ചെലവിന് മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600220,Posted on: 22 Jan 2020
ബാല്യകാല പരിചരണ മേഖലയില്‍ ഇന്ത്യാ-ബ്രസീല്‍ ധാരണാപത്രത്തിന് മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600222,Posted on: 22 Jan 2020
ദാദ്രാ നഗര്‍ഹവേലിയും ദാമന്‍ & ഡിയുവിന്റെയൂം ലയനം :നികുതി നിയമങ്ങളുടെ ഭേദഗതികള്‍ക്ക് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600225,Posted on: 22 Jan 2020
"ഭൂവിജ്ഞാനീയ, ധാതുവിഭവ മേഖലകളില്‍ ഇന്ത്യാ- ബ്രസീല്‍ ധാരണാപത്രത്തിന് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600227,Posted on: 22 Jan 2020
ബഹിരാകാശ പര്യവേഷണം : ഇന്ത്യ - മംഗോളിയ കരാറിന് മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598898,Posted on: 08 Jan 2020
ധ്രുവ ശാസ്ത്ര രംഗത്ത് ഇന്ത്യ - സ്വീഡന്‍ സഹകരണം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598896,Posted on: 08 Jan 2020
ഇന്ത്യന്‍ റെയില്‍വേയുടെ ഊര്‍ജ്ജ സ്വയംപര്യാപ്തതയെസഹായിക്കുന്നതിനായി ബ്രിട്ടണുമായുള്ള ധാരണാപത്രത്തിന് മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598897,Posted on: 08 Jan 2020
2019 ലെ മോട്ടോര്‍ വാഹനങ്ങള്‍ (ഭേദഗതി) ബില്ലിലെ ഭേദഗതികള്‍ മന്ത്രിസഭ വിലയിരുത്തി,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598813,Posted on: 08 Jan 2020
ഇന്ത്യയും ബില്‍ & മെലിന്‍ഡ ഗേറ്റ്‌സ് ഫൗണ്ടേഷനും തമ്മില്‍ ആരോഗ്യരംഗത്തെ സഹകരണം സംബന്ധിച്ച ധാരണാപത്രത്തിന് മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598812,Posted on: 08 Jan 2020
ഇന്ത്യയും ഫ്രാന്‍സും തമ്മില്‍ കുടിയേറ്റം സംബന്ധിച്ച കരാറിന് മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598809,Posted on: 08 Jan 2020
ഗുജറാത്ത് ആയുര്‍വേദ സര്‍വ്വകലാശാല ക്യാംപസിലെ ആയുര്‍വേദ സ്ഥാപനങ്ങള്‍ക്ക് ദേശീയ പദവി,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598895,Posted on: 08 Jan 2020
ഇന്ത്യയുടെ വാര്‍ത്താ വിനിമയ ഉപഗ്രഹം ജിസാറ്റ്-30 വിജയകരമായി വിക്ഷേപിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599644,Posted on: 17 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം:ബഹിരാകാശ വകുപ്പ്,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598521,Posted on: 06 Jan 2020
ഡല്‍ഹി നിയമസഭാ തിരഞ്ഞെടുപ്പ് 2020 ഫെബ്രുവരി 8 ന്; വോട്ടെണ്ണല്‍ 11 ന്,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598594,Posted on: 06 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം- 2019 കൃഷികര്‍ഷകക്ഷേമമന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599521,Posted on: 14 Jan 2020
അഞ്ചു ലക്ഷം കോടി ഡോളറിന്റെ സമ്പദ്‌വ്യവസ്ഥ നേടുന്നതില്‍ വ്യാവസായിക മേഖലയുടെ പ്രകടനം നിര്‍ണായകം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601411,Posted on: 31 Jan 2020
ഇന്ത്യ - ബംഗ്ലാദേശ് വാണിജ്യ സെക്രട്ടറിതല ചര്‍ച്ച നടന്നു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599578,Posted on: 16 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം: വാണിജ്യ വ്യവസായമന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598237,Posted on: 02 Jan 2020
പുതുക്കിയ ടി.വി ചാനല്‍ നിരക്കുകള്‍ മാര്‍ച്ച് 1 മുതല്‍,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599291,Posted on: 13 Jan 2020
"വര്‍ഷാന്ത്യ അവലോകനം 2019 .കേന്ദ്ര ഉപഭോക്തൃകാര്യ, ഭക്ഷ്യ, പൊതുവിതരണ മന്ത്രാലയം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599041,Posted on: 10 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം സാംസ്‌കാരിക മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598953,Posted on: 03 Jan 2020
ഏരിയല്‍ ഫോട്ടോഗ്രാഫി / വിദൂര സംവേദന സര്‍വ്വേ എന്നിവയ്ക്ക് അനുമതി നല്‍കാനുള്ള വെബ്‌സൈറ്റ് രാജ്യരക്ഷാ മന്ത്രി ഉദ്ഘാടനം ചെയ്തു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598596,Posted on: 06 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം. പ്രതിരോധ മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598171,Posted on: 01 Jan 2020
എന്‍. ഇ. സി യുടെ വിഹിതത്തില്‍ നിന്ന് 30% പാര്‍ശ്വവല്‍ക്കരിക്കപ്പെട്ട മേഖലകളിലെ വികസനത്തിനായി നല്‍കുന്നതിന് കേന്ദ്ര മന്ത്രിസഭയുടെ അംഗീകാരം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600997,Posted on: 29 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം- 2019 ഭൗമശാസ്ത്ര മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599537,Posted on: 16 Jan 2020
"വര്‍ഷാന്ത്യ അവലോകനം- 2019: വനം, പരിസ്ഥിതി, കാലാവസ്ഥാവ്യതിയാന മന്ത്രാലയം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599661,Posted on: 17 Jan 2020
സാമ്പത്തിക സര്‍വ്വേ 2019-20 പ്രസക്ത ഭാഗങ്ങള്‍,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601420,Posted on: 31 Jan 2020
2019-2020 രണ്ടാം പകുതിയില്‍ ജി.ഡി.പി വളര്‍ച്ചാനിരക്ക് വര്‍ദ്ധിക്കും,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601418,Posted on: 31 Jan 2020
ധനകാര്യ സര്‍വേ 2019-20ല്‍ മുന്‍ഗണന സമ്പത്തുണ്ടാക്കലിനും അതിന് ഉതകുന്ന നയത്തിനും,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601412,Posted on: 31 Jan 2020
ഇന്ത്യയെ അഞ്ചു ലക്ഷം കോടി ഡോളര്‍ സമ്പദ് ഘടനയാക്കുക എന്ന ലക്ഷ്യസാക്ഷാത്കാരത്തിനു വ്യവസായ പ്രോല്‍സാഹന നയം നിര്‍ണായകമെന്ന് സാമ്പത്തിക സര്‍വ്വേ,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601415,Posted on: 31 Jan 2020
വ്യവസായങ്ങളുടെ സുഗമമായ നടത്തിപ്പ് സംബന്ധിച്ച പട്ടികയില്‍ ഇന്ത്യ 79 സ്ഥാനങ്ങള്‍ ഉയര്‍ന്നു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601416,Posted on: 31 Jan 2020
2.62 കോടി പുതിയ തൊഴിലവസരങ്ങള്‍ സൃഷ്ട്ടിച്ചതായി സാമ്പത്തിക സര്‍വ്വേ,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601414,Posted on: 31 Jan 2020
2020-25 സാമ്പത്തിക വര്‍ഷത്തില്‍ 102 ലക്ഷം കോടി രൂപയുടെ അടിസ്ഥാന സൗകര്യ നിക്ഷേപം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601417,Posted on: 31 Jan 2020
സാമൂഹ്യ സേവനങ്ങള്‍ക്കായി ചെലവഴിക്കുന്ന തുക ജി.ഡി.പിയുടെ 7.7% ആയി വര്‍ദ്ധിച്ചെന്ന് സാമ്പത്തിക സര്‍വേ,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601413,Posted on: 31 Jan 2020
"വര്‍ഷാന്ത്യഅവലോകനം ഫിഷറീസ്, മൃഗസംരക്ഷണ, ക്ഷീരവികസന മന്ത്രാലയം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598362,Posted on: 03 Jan 2020
കേരളത്തില്‍ നൊവല്‍ കൊറോണ വൈറസ് ബാധ റിപ്പോര്‍ട്ട് ചെയ്തു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601113,Posted on: 30 Jan 2020
ചൈനയില്‍ നിന്നു തിരിച്ചു വരുന്ന യാത്രക്കാര്‍ക്കുള്ള നിര്‍ദ്ദേശങ്ങള്‍,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1601136,Posted on: 30 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം: ഘനവ്യവസായ മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598522,Posted on: 06 Jan 2020
സര്‍ദാര്‍ പട്ടേല്‍ദേശീയ ഏകതാ പുരസ്‌കാരം-2020 നുള്ള നാമനിര്‍ദ്ദേശങ്ങള്‍ ഏപ്രില്‍ 30 വരെ സമര്‍പ്പിക്കാം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599751,Posted on: 17 Jan 2020
'പരീക്ഷാപേ ചര്‍ച്ച 3.0''ല്‍ പ്രധാനമന്ത്രി അദ്ധ്യാപകരും വിദ്യാര്‍ത്ഥികളും രക്ഷിതാക്കളുമായി ആശയവിനിമയം നടത്തി,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599872,Posted on: 20 Jan 2020
സ്‌കൂള്‍വിദ്യാര്‍ത്ഥികളുമൊത്തുള്ള പ്രധാനമന്ത്രിയുടെ പരീക്ഷാ പെ ചര്‍ച്ച തിങ്കളാഴ്ച,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599750,Posted on: 17 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം: ഉന്നത വിദ്യാഭ്യാസവകുപ്പ്,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599236,Posted on: 13 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം- 2019 ജലശക്തി മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599536,Posted on: 16 Jan 2020
പ്രഥമഅന്താരാഷ്ട്ര യോഗാ ദിന മാധ്യമ പുരസ്‌കാരങ്ങള്‍ കേന്ദ്ര മന്ത്രി പ്രകാശ്ജാവ്‌ദേക്കര്‍ സമ്മാനിച്ചു,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598686,Posted on: 07 Jan 2020
"മുംബൈ അന്താരാഷ്ട്ര ഡോക്യുമെന്ററി, ഹ്രസ്വ ചിത്ര മേളയ്ക്കുള്ള ഓണ്‍ലൈന്‍ രജിസ്‌ട്രേഷന്‍ ആരംഭിച്ചു",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598808,Posted on: 06 Jan 2020
"വര്‍ഷാന്ത്യ അവലോകനം: കേന്ദ്ര തൊഴിലും, ഉദ്യോഗവും മന്ത്രാലയം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598520,Posted on: 06 Jan 2020
"വര്‍ഷാന്ത്യ അവലോകനം- 2019: നവ, പുനരുല്‍പ്പാദന ഊര്‍ജ്ജ മന്ത്രാലയം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599575,Posted on: 16 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം :പഞ്ചായത്തി രാജ് മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598748,Posted on: 08 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം- 2019 പാര്‍ലമെന്ററികാര്യ മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599871,Posted on: 20 Jan 2020
"വര്‍ഷാന്ത്യ അവലോകനം: പേഴ്‌സണല്‍, പൊതുപരാതി പരിഹാര, പെന്‍ഷന്‍സ് മന്ത്രാലയം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598350,Posted on: 03 Jan 2020
ഇന്ധന സംരക്ഷണ പരിപാടിക്ക് തുടക്കമായി,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599580,Posted on: 16 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം ഊര്‍ജ്ജമന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1600076,Posted on: 14 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം: റെയില്‍വേ മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599237,Posted on: 13 Jan 2020
റോഡുകള്‍ കൂടുതല്‍ സുരക്ഷിതമാക്കാന്‍ കേന്ദ്രം പ്രതിജ്ഞാബദ്ധം - കേന്ദ്ര മന്ത്രി നിതിന്‍ ഗഡ്കരി,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599290,Posted on: 13 Jan 2020
"വര്‍ഷാന്ത്യ അവലോകനം. റോഡ് ഗതാഗത, ദേശീയപാതാ മന്ത്രാലയം",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599040,Posted on: 01 Jan 2020
വര്‍ഷാന്ത്യഅവലോകനം. ഗ്രാമവികസന മന്ത്രാലയം : ഗ്രാമവികസനത്തിന് ഗതിവേഗം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598168,Posted on: 01 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം- 2019 .ശാസ്ത്ര സാങ്കേതിക മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599049,Posted on: 10 Jan 2020
"പ്രധാനമന്ത്രി ജനുവരി 11, 12 തീയതികളില്‍കൊല്‍ക്കത്ത സന്ദര്‍ശിക്കും",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599050,Posted on: 10 Jan 2020
"പ്രധാനമന്ത്രി ജനുവരി 11, 12 തീയതികളില്‍കൊല്‍ക്കത്ത സന്ദര്‍ശിക്കും",https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1599047,Posted on: 10 Jan 2020
വര്‍ഷാന്ത്യ അവലോകനം : ഷിപ്പിംഗ് മന്ത്രാലയം,https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1598261,Posted on: 02 Jan 2020
